상호명,분류,영업상태,도로명주소,시군구명,공사립구분,위도,경도,인허가일자,폐업일자
MKG 피트니스,골프연습장,폐업,"서울특별시 서초구 반포대로 63 (서초동,진석빌딩 지하1층)",서초구,사립,37.48608525912039,127.0069737780336,2007-03-23,2022-12-02
조이스크린골프존,골프연습장,폐업,"서울특별시 서초구 법원로2길 17-8 (서초동,(지하1층))",서초구,사립,37.494794177297955,127.00968870131722,2008-07-08,2021-07-05
반포스크린골프,골프연습장,폐업,"서울특별시 서초구 고무래로 4 (반포동, (지1층))",서초구,사립,37.50404291546655,127.00697628248571,2008-08-04,2022-06-30
코오롱실내골프,골프연습장,폐업,"서울특별시 영등포구 영등포로28길 5 (당산동1가, 당산동 코오롱 주상복합아파트)",영등포구,사립,37.519983666961444,126.89637023265502,2004-05-10,2022-03-17
에이스스포츠센타,골프연습장,폐업,"서울특별시 영등포구 여의대방로65길 6 (여의도동, 센터빌딩)",영등포구,사립,37.51916541243134,126.92760493952574,2005-03-17,2022-03-23
JS골프클럽,골프연습장,폐업,"서울특별시 영등포구 선유로 49 (문래동6가, 미주프라자아파트)",영등포구,사립,37.51831724041008,126.8857892384019,2005-08-05,2022-03-23
에이스골프스쿨,골프연습장,폐업,서울특별시 영등포구 도영로22길 38 (영등포동),영등포구,사립,37.510218326386415,126.90052384698326,2003-11-20,2022-05-31
버디골프존,골프연습장,폐업,"서울특별시 서초구 양재천로31길 21 (양재동, 지하1층, 지상1층)",서초구,사립,37.48067074607487,127.03920341789328,2011-11-29,2021-11-25
(주)영자피트니스 이수방배,골프연습장,폐업,서울특별시 서초구 동작대로 지하 134 (방배동),서초구,사립,37.48864451665169,126.97999586473699,2012-03-23,2020-05-29
PGA스크린골프,골프연습장,폐업,서울특별시 서초구 반포대로16길 30 (서초동),서초구,사립,37.486357824012664,127.00947519894864,2012-05-22,2022-05-26
CST GOLF STUDIO,골프연습장,폐업,서울특별시 서초구 동광로49길 7 (반포동),서초구,사립,37.49371044000609,126.9989196454463,2012-09-05,2022-10-14
J휘트니스,골프연습장,폐업,"서울특별시 영등포구 여의대방로 25, 105동 (신길동, 보라매 경남아너스빌)",영등포구,사립,37.49495989683702,126.90723845980061,2006-06-05,2022-05-24
디아트(The Art),골프연습장,폐업,"서울특별시 서초구 효령로60길 23-4 (서초동,지하층)",서초구,사립,37.4843166917923,127.01617752277109,2009-04-10,2022-02-18
프렌즈스크린 방배점,골프연습장,폐업,"서울특별시 서초구 방배로13길 18 (방배동, 지하1층)",서초구,사립,37.483148643163126,126.99239295823207,2009-07-02,2022-01-05
강남스크린골프존,골프연습장,폐업,"서울특별시 서초구 반포대로 300 (잠원동,(지2층))",서초구,사립,37.50595645139227,126.99829175242441,2009-12-14,2021-04-13
클럽54,골프연습장,폐업,서울특별시 서초구 방배천로 24 (방배동),서초구,사립,37.478917980262075,126.98004676505695,2001-10-17,2021-09-02
김학섭 골프아카데미,골프연습장,폐업,서울특별시 서초구 효령로60길 13 (서초동),서초구,사립,37.48496128080951,127.01585782444916,2001-11-16,2020-04-10
드림골프스쿨,골프연습장,폐업,"서울특별시 영등포구 도신로 120 (신길동, 신영빌딩)",영등포구,사립,37.50820950182525,126.90256359854445,2003-05-14,2022-05-03
레인지엑스 반포,골프연습장,폐업,"서울특별시 서초구 서초중앙로 217 (반포동,지하2층)",서초구,사립,37.501095296669575,127.00870802803824,2002-04-02,2021-12-22
아라골프크리닉,골프연습장,폐업,"서울특별시 서초구 강남대로89길 7 (반포동, 지하1층)",서초구,사립,37.50931587727926,127.01851366637865,2002-09-06,2022-06-09
에이스 골프스쿨,골프연습장,폐업,"서울특별시 서초구 바우뫼로41길 72-2, 7동 37호 (양재동,지1층)",서초구,사립,37.48355549676161,127.03738687062861,2002-09-25,2022-09-19
XGOLF골프연습장,골프연습장,폐업,서울특별시 서초구 강남대로 545-9 (반포동),서초구,사립,37.51003640219514,127.01803633423826,2002-05-03,2022-02-24
고마워휘트니스,골프연습장,폐업,"서울특별시 서초구 서초중앙로 166 (서초동, 지하1층)",서초구,사립,37.49658132380536,127.0104630399076,2013-03-27,2023-01-02
강남제이골프 양재점,골프연습장,폐업,"서울특별시 서초구 남부순환로 2640-11 (양재동, 지하1층)",서초구,사립,37.48468971443442,127.03673728288521,2014-10-07,2021-05-10
이지내방골프연습장,골프연습장,폐업,"서울특별시 서초구 서초대로 117 (방배동,지1층)",서초구,사립,37.4884104318445,126.99219010666796,2004-06-15,2022-12-05
PGA스크린골프,골프연습장,폐업,"서울특별시 서초구 반포대로16길 34, 4층 (서초동)",서초구,사립,37.48640074576099,127.00962279760306,2012-09-28,2022-05-26
여의도 오아시스 스포츠,골프연습장,폐업,"서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어)",영등포구,사립,37.52024222942351,126.92348428556878,2006-08-29,2022-03-23
스파씨티휘트니스센터,골프연습장,폐업,"서울특별시 영등포구 당산로 205 (당산동5가, 당산역해링턴타워)",영등포구,사립,37.532776486781074,126.89721446424696,2004-08-17,2022-04-21
하나골프,골프연습장,폐업,"서울특별시 영등포구 선유로 202 (양평동3가, 미노아트센터)",영등포구,사립,37.53109572860491,126.89141007758685,2004-11-03,2022-03-29
유통실내골프클럽,골프연습장,폐업,"서울특별시 영등포구 영등포로 109 (당산동2가, 영등포유통상가)",영등포구,사립,37.522475558883656,126.89106270737162,2006-12-12,2022-04-23
주식회사 방배골프,골프연습장,폐업,서울특별시 서초구 방배천로 24 (방배동),서초구,사립,37.478917980262075,126.98004676505695,2021-09-02,2021-12-30
싱글골프연습장,골프연습장,폐업,"서울특별시 마포구 월드컵로 111, 망원우체국 지하1층 (망원동)",마포구,사립,37.55818543570189,126.90490623302256,2002-09-11,2021-10-05
주식회사 엠휘트니스7,골프연습장,폐업,"서울특별시 마포구 마포대로 130, 지하1층 (공덕동, 별정우체국연합회빌딩)",마포구,사립,37.545946762770086,126.9500889988685,2010-07-12,2022-09-08
아트스크린골프존,골프연습장,폐업,"서울특별시 마포구 월드컵로 158, 3층 (성산동)",마포구,사립,37.56197338843517,126.90232266801013,2010-07-16,2022-09-30
골프존파크서교점,골프연습장,폐업,"서울특별시 마포구 월드컵북로7길 11, 지하1층 (서교동)",마포구,사립,37.558061170972195,126.91434283802933,2008-07-13,2022-04-06
오버탑휘트니스,골프연습장,폐업,"서울특별시 구로구 경인로 572, 스타팰리스 308~312호 (구로동)",구로구,사립,37.50334151429489,126.87820056274704,2004-10-18,2021-12-07
명진스크린골프,골프연습장,폐업,"서울특별시 구로구 공원로 26,  102호 (구로동,금호아파트)",구로구,사립,37.49988730160137,126.88927015215319,2005-02-11,2021-01-27
킹골프연습장,골프연습장,폐업,"서울특별시 구로구 경인로65길 44 (신도림동,지하1층)",구로구,사립,37.50952599439878,126.88222653627396,2008-04-02,2022-01-19
스카이스크린골프,골프연습장,폐업,"서울특별시 광진구 천호대로 606, 지하1층 (능동, 두성빌딩)",광진구,사립,37.55476974564716,127.08175980988614,2009-08-06,2020-09-15
샤인스크린골프,골프연습장,폐업,서울특별시 구로구 경인로 176-7 (오류동),구로구,사립,37.49425947126598,126.83780339848764,2010-07-09,2021-10-06
리얼바디짐,골프연습장,폐업,"서울특별시 구로구 디지털로32길 29, 키콕스벤처센터 B1층 (구로동)",구로구,사립,37.48471715889706,126.89441662182307,2018-03-14,2021-07-05
홍대그린스크린골프,골프연습장,폐업,"서울특별시 마포구 양화로 183, 효성홍익인간오피스텔 지하1층 B03, B11~B13호 (동교동)",마포구,사립,37.55839692453211,126.92222929830893,2009-10-06,2022-12-06
준 골프존,골프연습장,폐업,서울특별시 구로구 경인로 306  (개봉동),구로구,사립,37.496981726354775,126.85161510797519,2011-07-06,2022-11-01
(주)인스타짐 구로디지털단지역점,골프연습장,폐업,"서울특별시 구로구 디지털로29길 지하 38, 104호 (구로동)",구로구,사립,37.484439492830475,126.89039436497643,2012-01-13,2021-01-28
투어골프존,골프연습장,폐업,"서울특별시 구로구 구로중앙로 68 (구로동, 신안타워B1)",구로구,사립,37.49584063727804,126.88593812329417,2007-08-10,2020-08-05
다가짐 골프,골프연습장,폐업,"서울특별시 구로구 경인로 565, B101호 (구로동)",구로구,사립,37.50357601557786,126.8768919992346,2010-03-12,2022-12-14
휴스크린골프,골프연습장,폐업,서울특별시 구로구 공원로 71 (구로동),구로구,사립,37.50279440602494,126.88530723727916,2010-03-16,2021-12-10
골드스포츠,골프연습장,폐업,"서울특별시 구로구 경인로53길 15  (구로동,중앙유통단지 B20-01호)",구로구,사립,37.500904112395915,126.87169585956471,2007-03-16,2020-03-26
JS스크린골프,골프연습장,폐업,"서울특별시 동대문구 망우로 34, 진성빌딩 2,3층 (휘경동)",동대문구,사립,37.58834707453746,127.05402985967997,2018-02-07,2020-04-27
DMC스크린골프,골프연습장,폐업,"서울특별시 마포구 월드컵북로 347, 201호 (상암동, 상암메디컬빌딩)",마포구,사립,37.57633363229031,126.8902455843084,2011-02-18,2020-09-10
신촌마샹스,골프연습장,폐업,"서울특별시 마포구 백범로 8, B301~303호 (노고산동, 우정마샹스)",마포구,사립,37.5540873629883,126.9338828506501,2011-09-23,2021-06-17
홀인원 스크린골프,골프연습장,폐업,"서울특별시 마포구 마포대로 38, 지하1층 (도화동, 일신빌딩)",마포구,사립,37.53939136495719,126.94374892731172,2011-12-20,2020-09-28
썬시티 스크린골프,골프연습장,폐업,"서울특별시 마포구 토정로 295, 지하1층 (용강동)",마포구,사립,37.541196121901365,126.93939918366773,2007-10-15,2021-04-01
윈스크린골프,골프연습장,폐업,"서울특별시 구로구 디지털로33길 12, 우림이비지센터2차 지하1층 비112호 (구로동)",구로구,사립,37.486478111798384,126.89321049874285,2009-02-27,2022-03-02
구로마스터스크린골프,골프연습장,폐업,"서울특별시 구로구 디지털로33길 27,  201호 (구로동,삼성IT밸리 2층)",구로구,사립,37.48610839014332,126.89175946966616,2009-07-31,2020-10-14
상암영스크린골프존,골프연습장,폐업,"서울특별시 마포구 월드컵북로54길 11, B101호 (상암동, 전자회관)",마포구,사립,37.58083653217265,126.88549064027245,2009-02-26,2021-12-10
골드스크린골프존,골프연습장,폐업,"서울특별시 마포구 마포대로 73, 지하1층 (도화동, SK허브그린)",마포구,사립,37.5423980751434,126.94607757640625,2009-04-23,2020-11-13
스포벡 휘트니스,골프연습장,폐업,"서울특별시 마포구 마포대로 204, 지하1층 (아현동, SK허브블루오피스텔)",마포구,사립,37.55199417465944,126.95362613926054,2012-04-25,2022-12-13
하나골프존스크린,골프연습장,폐업,"서울특별시 구로구 가마산로 지하 284, B01호 (구로동, 하나세인스톤2차)",구로구,사립,37.496475793940576,126.88903099207633,2012-08-21,2021-12-17
비나이더 구로점,골프연습장,폐업,"서울특별시 구로구 공원로 47, 지하1층 (구로동, 도림두산베어스타워 지하1층)",구로구,사립,37.501012713136376,126.88674980850017,2013-07-31,2022-05-09
프로공덕스크린골프,골프연습장,폐업,"서울특별시 마포구 독막로 331, 지하1층 (도화동, 마스터즈타워)",마포구,사립,37.54297827377214,126.9464683931495,2009-05-17,2020-09-23
KJ골프스쿨,골프연습장,폐업,"서울특별시 노원구 노원로1길 21 (공릉동,청솔아파트상가동 지층)",노원구,사립,37.62144909110449,127.08225849823747,2003-09-08,2021-06-07
노원BB스크린골프&GDR골프연습장,골프연습장,폐업,서울특별시 노원구 상계로23다길 13-8 (상계동),노원구,사립,37.659783910246276,127.06626958166211,2012-07-23,2021-07-27
공릉스크린골프연습장,골프연습장,폐업,"서울특별시 노원구 공릉로34길 118, B01호 (공릉동,삼익2차아파트 상가)",노원구,사립,37.626007335672796,127.07773606329684,2008-01-29,2021-02-02
SGA스크린골프,골프연습장,폐업,"서울특별시 강서구 양천로 583, B102~103호 (염창동, 우림블루나인 비즈니스센터)",강서구,사립,37.5572521699858,126.86155089903973,2014-02-10,2022-04-04
MVGYM,골프연습장,폐업,"서울특별시 노원구 동일로 1323 (상계동,지하2층)",노원구,사립,37.646742296204216,127.05973407382184,2006-05-15,2021-05-13
삼우골프연습장(실외 22타석),골프연습장,폐업,"서울특별시 광진구 강변역로2길 12 (구의동, 삼우골프)",광진구,사립,37.53758581261065,127.08835859646291,1993-05-18,2023-01-30
나스모 골프스쿨,골프연습장,폐업,서울특별시 노원구 동일로237길 2 (상계동),노원구,사립,37.67400552228875,127.05193591994072,2004-10-13,2020-03-19
그랑빌스크린골프,골프연습장,폐업,"서울특별시 노원구 마들로 31, 상가동 404, 405호 (월계동, 그랑빌아파트)",노원구,사립,37.61780285250248,127.06567798749117,2004-11-08,2021-06-03
AHN'S GOLF,골프연습장,폐업,"서울특별시 강서구 강서로54길 42, 3층 (등촌동)",강서구,사립,37.558825400398696,126.83803888997309,2012-07-03,2020-02-04
월계 동네스크린골프,골프연습장,폐업,"서울특별시 노원구 월계로55길 64 (월계동,1,2층)",노원구,사립,37.63407376562602,127.0566945554468,2009-01-22,2020-08-29
리즈아라스크린골프,골프연습장,폐업,"서울특별시 노원구 한글비석로 384 (중계동,대호프라자 지1층 84호)",노원구,사립,37.65984107076311,127.07041809200707,2009-06-11,2021-06-30
뉴 메트로 골프(스크린 2대),골프연습장,폐업,"서울특별시 광진구 아차산로 373 (구의동, 원이빌딩 지하1층)",광진구,사립,37.53697131330754,127.08116207162782,1999-10-02,2021-08-13
경인골프연습장,골프연습장,폐업,"서울특별시 구로구 경인로3가길 10-14, 경인골프연습장 (오류동)",구로구,사립,37.491588991335576,126.82555218803859,1994-05-13,2022-03-28
그랜드스크린골프,골프연습장,폐업,"서울특별시 강서구 공항대로41길 65, 601~602호 (등촌동)",강서구,사립,37.560820794567505,126.84324810409738,1996-01-23,2022-12-27
이지골프연습장,골프연습장,폐업,"서울특별시 노원구 한글비석로15길 27 (중계동,월산빌딩 지층)",노원구,사립,37.65701313442523,127.07128035342667,2005-10-14,2020-09-14
대명스크린골프존,골프연습장,폐업,"서울특별시 강서구 공항대로 653-5, B101호 (염창동, 대명투웨니퍼스트)",강서구,사립,37.547510596259066,126.8746204625914,2013-04-01,2021-02-08
강서위너스골프존,골프연습장,폐업,"서울특별시 강서구 화곡로 274, 지1층 (화곡동, 크라운뷰)",강서구,사립,37.54897313157065,126.84463273065997,2013-03-22,2020-08-14
온더그린 스크린골프,골프연습장,폐업,"서울특별시 강서구 양천로 73, B03호 (방화동, 멤브로메디컬센터)",강서구,사립,37.57375948600261,126.80892768027638,2013-10-01,2022-10-18
삼주,골프연습장,폐업,서울특별시 금천구 시흥대로152길 11-13 (독산동),금천구,사립,37.47743571172049,126.89661580762456,1999-03-25,2022-08-30
대산골프연습장,골프연습장,폐업,"서울특별시 금천구 시흥대로 97  (시흥동,시흥유통상가  A지원 지하11)",금천구,사립,37.44333161467931,126.8987531768678,2000-08-12,2022-03-28
골프 방화역점 스포애니,골프연습장,폐업,"서울특별시 강서구 금낭화로 135, 금강프라자빌딩 9층 906호 (방화동)",강서구,사립,37.57750172652673,126.80959247081775,2011-07-15,2021-12-22
팀키스짐,골프연습장,폐업,서울특별시 금천구 금하로 705 (주)남성프라자 5층 (시흥동),금천구,사립,37.45162921058094,126.9054862449211,2003-12-09,2021-10-12
그랜드 골프존9,골프연습장,폐업,"서울특별시 강서구 화곡로 341, 3층 (화곡동, 그랜드아이파크)",강서구,사립,37.55428423408058,126.84803568072353,2011-08-22,2020-07-07
홀인원 스크린 골프,골프연습장,폐업,"서울특별시 강서구 강서로54길 42, 지층 (등촌동)",강서구,사립,37.558825400398696,126.83803888997309,2010-01-13,2020-08-14
(주)그랑시떼 스포츠,골프연습장,폐업,"서울특별시 금천구 벚꽃로 278, 비108호 (가산동, SJ테크노빌)",금천구,사립,37.47941840071551,126.88170007487214,2006-04-06,2022-06-16
KBS 스포츠월드 골프교실,골프연습장,폐업,서울특별시 강서구 공항대로 376 (화곡동),강서구,사립,37.55683607249625,126.8447030977495,2001-04-13,2022-02-14
GOTO 화곡점,골프연습장,폐업,"서울특별시 강서구 화곡로 292, B101일부호 (화곡동, 서광프리메라)",강서구,사립,37.55030311898461,126.84587905957068,2010-03-08,2022-05-02
GDR아카데미 강서 마곡점,골프연습장,폐업,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 225~231호 (마곡동)",강서구,사립,37.562687135450226,126.82071759367894,2018-04-27,2020-05-28
강서 스크린 골프,골프연습장,폐업,"서울특별시 강서구 수명로 31, 701~702호 (내발산동, 하버드아카데미)",강서구,사립,37.549779179995916,126.8202401059779,2010-04-27,2020-06-03
염창드림골프존,골프연습장,폐업,"서울특별시 강서구 공항대로59다길 267, 지1층 (염창동, 솔트나인빌리지)",강서구,사립,37.54819326836212,126.87375384397484,2010-04-27,2020-11-02
하늘바람 골프연습장,골프연습장,폐업,"서울특별시 강서구 공항대로59다길 101, 하늘바람빌딩 5,6,7층 (염창동)",강서구,사립,37.55162818416258,126.86572247099659,2004-12-22,2022-01-13
위너 스포츠,골프연습장,폐업,"서울특별시 강서구 강서로5나길 50, 101호 (화곡동, 일성스카이빌)",강서구,사립,37.528794187198024,126.84251058781136,2017-12-05,2022-10-14
에이블 골프 스튜디오,골프연습장,폐업,"서울특별시 강서구 마곡동로 62, 마곡사이언스타워 601,602호 (마곡동)",강서구,사립,37.56054955583775,126.83106123234654,2017-12-15,2020-04-01
골프존파크 화곡 강서구청점,골프연습장,폐업,"서울특별시 강서구 화곡로 330, 9층 (화곡동, 삼보프라자)",강서구,사립,37.553252933438294,126.84829379836792,2010-04-22,2021-11-18
마곡 스크린 골프,골프연습장,폐업,"서울특별시 강서구 양천로 410, 2층 일부호 (가양동)",강서구,사립,37.565061734334904,126.84367461216337,2010-05-31,2022-05-10
에버그린 스크린골프,골프연습장,폐업,"서울특별시 강서구 공항대로 627, B01호 (염창동)",강서구,사립,37.54734475318114,126.87165012484935,2008-04-29,2021-11-01
위더스휘트니스,골프연습장,폐업,"서울특별시 동대문구 사가정로 148, 138동 주상가 지1호 (전농동,SK아파트)",동대문구,사립,37.57664212058963,127.05757584440191,2008-02-18,2020-01-17
J 스크린골프,골프연습장,폐업,"서울특별시 강동구 강동대로 199 (성내동, 다성빌딩)",강동구,사립,37.52426702123798,127.1258357179817,2004-04-27,2020-04-06
타워 골프,골프연습장,폐업,"서울특별시 강동구 동남로73길 26 (명일동, 명일씨티코아B1,53호)",강동구,사립,37.55324222535317,127.15188806551996,2011-12-09,2023-01-30
양지 골프아카데미,골프연습장,폐업,"서울특별시 강동구 성내로 28, 강동빌딩 자하1층 (성내동)",강동구,사립,37.529305346496656,127.12052617671469,2013-02-26,2020-01-16
(직) 유프로골프아카데미,골프연습장,폐업,"서울특별시 강동구 동남로73길 17 (명일동, 우진빌딩)",강동구,사립,37.55277141805212,127.15217071025909,2009-07-16,2021-03-19
바디스타 짐,골프연습장,폐업,"서울특별시 종로구 수표로 96, 국일관드림펠리스 10층 (관수동)",종로구,사립,37.569743711273176,126.98708830165978,2018-10-18,2021-05-25
더킹 스크린 골프,골프연습장,폐업,서울특별시 강동구 양재대로 1422 (둔촌동),강동구,사립,37.532790158929146,127.13573460416329,2010-07-22,2020-07-17
현대골프연습장,골프연습장,폐업,"서울특별시 강동구 진황도로 18 (천호동, 현대프라자)",강동구,사립,37.539195961342735,127.1261644910677,1993-03-17,2020-08-19
태릉스크린골프,골프연습장,폐업,"서울특별시 노원구 동일로 986, 101동 지하2층 비215호 (공릉동, 노원 프레미어스 엠코)",노원구,사립,37.61853183507096,127.07332887899457,2008-04-22,2020-07-24
OK스크린골프,골프연습장,폐업,"서울특별시 강동구 양재대로97길 16 (성내동, 우진빌딩)",강동구,사립,37.531336038640845,127.13365919179645,2008-05-23,2020-07-13
비젼스크린골프장,골프연습장,폐업,서울특별시 강동구 고덕로 99 (암사동),강동구,사립,37.55497121002908,127.13336585437203,2009-03-30,2023-01-10
명문골프연습장,골프연습장,폐업,"서울특별시 동작구 상도로 399, 상가2동 104호 (상도동, 삼호아파트)",동작구,사립,37.49352952462241,126.95454113233477,2002-02-04,2022-11-21
성심스크린골프,골프연습장,폐업,"서울특별시 강동구 천호대로 1111 (길동, 정우빌딩)",강동구,사립,37.53538309964009,127.132148409434,2007-11-09,2021-02-09
베스트 스크린골프,골프연습장,폐업,"서울특별시 동작구 상도로 8, 신한빌딩 지하 (대방동)",동작구,사립,37.49968600859149,126.91827042288367,2003-09-22,2020-10-13
타이거스크린,골프연습장,폐업,"서울특별시 동작구 등용로 119, 지하1층 (대방동)",동작구,사립,37.51175590111934,126.92884189765014,2014-12-18,2021-11-09
탑골프아카데미,골프연습장,폐업,"서울특별시 강서구 강서로52길 50, 대성빌딩 4층 (내발산동)",강서구,사립,37.55748846851627,126.83800012851962,2015-11-16,2021-09-28
트윈스골프존,골프연습장,폐업,"서울특별시 동작구 상도로 233, 지층 (상도동)",동작구,사립,37.50545932538034,126.94193571170479,2011-10-10,2022-08-16
태평,골프연습장,폐업,"서울특별시 동작구 동작대로 115, 8층 (사당동, 태평백화점)",동작구,사립,37.48687585016056,126.97871681153723,1994-08-08,2021-11-18
이글스크린 골프,골프연습장,폐업,"서울특별시 강서구 공항대로45길 92, 5층 (등촌동)",강서구,사립,37.55843449006889,126.85505940416448,2008-08-08,2020-06-03
플레인,골프연습장,폐업,"서울특별시 금천구 가산디지털2로 98, 1동 303,304호 (가산동,롯데아이티캐슬)",금천구,사립,37.47678696941501,126.87771746295246,2009-06-17,2022-07-25
Go To 휘트니스,골프연습장,폐업,"서울특별시 금천구 시흥대로 202 (시흥동,지하1층)",금천구,사립,37.45202987799318,126.89909563113265,2009-07-23,2022-06-14
스카이 스크린골프,골프연습장,폐업,"서울특별시 금천구 시흥대로 429 (독산동,삼희빌딩 9층)",금천구,사립,37.47195591718486,126.89478402940128,2009-07-24,2020-07-23
새한스크린골프,골프연습장,폐업,"서울특별시 금천구 시흥대로 281, 102호 (시흥동)",금천구,사립,37.45854709755913,126.8952311975779,2014-07-29,2021-10-18
신골프존,골프연습장,폐업,"서울특별시 금천구 두산로13길 31, 신우빌딩 3, 4층 (독산동)",금천구,사립,37.471623665176246,126.8917960293831,2018-01-23,2020-12-07
OK스크린골프,골프연습장,폐업,"서울특별시 금천구 시흥대로57길 17 (시흥동,101,102호)",금천구,사립,37.45307657885357,126.89736121199223,2010-09-06,2021-05-03
리더스 스크린 골프,골프연습장,폐업,"서울특별시 금천구 벚꽃로 286, B층 134호 (가산동)",금천구,사립,37.480368378511365,126.88128635093202,2010-09-30,2021-10-25
힐링스크린골프(349),골프연습장,폐업,"서울특별시 강남구 도곡로 156 (도곡동,546-11 대선빌딩 지층)",강남구,사립,37.49092290517761,127.03418486818555,2008-04-10,2020-12-16
더엘 골프아카데미,골프연습장,폐업,"서울특별시 강남구 테헤란로6길 7, 지하1층 (역삼동)",강남구,사립,37.498176315161736,127.0277888511838,2001-09-18,2020-06-23
윌리스골프[스크린룸5],골프연습장,폐업,"서울특별시 강남구 테헤란로44길 5, 지하1층 (역삼동)",강남구,사립,37.50258169598563,127.04197486472573,2005-10-06,2022-04-13
강남제이골프(362),골프연습장,폐업,"서울특별시 강남구 역삼로 109  (역삼동,SK허브젠 지층)",강남구,사립,37.49366064164689,127.02812576405168,2008-05-20,2020-07-31
알트로 스크린 골프,골프연습장,폐업,"서울특별시 강남구 도곡로 205 (역삼동,원경빌딩 지층)",강남구,사립,37.49289894276288,127.03847748561095,2009-07-13,2021-11-03
카카오VX,골프연습장,폐업,"서울특별시 강남구 역삼로25길 35, M층 (역삼동, 씨앤케이)",강남구,사립,37.498523054525904,127.03594846679415,2017-06-01,2020-01-30
에스에스골프존(스크린6포함)(475),골프연습장,폐업,"서울특별시 강남구 압구정로2길 15 (신사동,신사아이빌 B201호)",강남구,사립,37.52073352237937,127.01708044788998,2010-10-25,2021-07-05
골프존나인(423),골프연습장,폐업,"서울특별시 강남구 테헤란로 621 (삼성동,지층)",강남구,사립,37.510036930786335,127.06244541681859,2009-09-04,2021-03-11
더핀스크린골프(215),골프연습장,폐업,서울특별시 강남구 논현로 503 (역삼동),강남구,사립,37.50127265116837,127.0332902300399,2002-08-30,2021-07-01
스포애니 강남역점(318),골프연습장,폐업,서울특별시 강남구 강남대로78길 8 (역삼동),강남구,사립,37.49478790640636,127.02717668905973,2007-01-16,2020-10-21
포레스트휘트니스(320),골프연습장,폐업,"서울특별시 강남구 삼성로 517 (삼성동,지하 2층)",강남구,사립,37.508013943106604,127.0525055428897,2007-03-05,2021-08-25
스포테라,골프연습장,폐업,"서울특별시 강남구 영동대로 416 (대치동, 케이티앤지 타워)",강남구,사립,37.50660891555925,127.06247971831876,2011-01-18,2021-05-12
청담골프아카데미[스크린1포함](554),골프연습장,폐업,"서울특별시 강남구 학동로 513, 지하1층 (청담동, 진흥아파트 상가)",강남구,사립,37.520125146091026,127.04851637211247,2015-07-17,2020-04-13
주식회사 오렌지나인네트웍스,골프연습장,폐업,"서울특별시 강남구 언주로107길 26, 3~7층 (역삼동)",강남구,사립,37.50761438031386,127.03414137951002,2013-04-12,2021-02-05
스페이스G 골프존&아카데미,골프연습장,폐업,"서울특별시 강남구 봉은사로 626 (삼성동, 세헌빌딩)",강남구,사립,37.51460146156299,127.06102671876933,2010-10-13,2021-06-02
동성교역(44),골프연습장,폐업,"서울특별시 강남구 테헤란로87길 21 (삼성동, 동성빌딩)",강남구,사립,37.509012917934804,127.05518980035895,1998-08-04,2020-04-07
다이아몬드짐,골프연습장,폐업,"서울특별시 강남구 도곡로 204 (도곡동,동신빌딩 B1)",강남구,사립,37.49215354997878,127.03850716352721,2011-08-29,2022-12-30
골프존파크 대치 삼성역점,골프연습장,폐업,서울특별시 강남구 영동대로 424 (대치동),강남구,사립,37.50742924810966,127.06166869906345,2012-01-10,2020-02-24
조이스크린골프(416),골프연습장,폐업,"서울특별시 강남구 논현로86길 16 (역삼동,지하2층)",강남구,사립,37.49978748230418,127.0360332021657,2009-08-11,2021-09-15
골프존파크 논현토너먼트점,골프연습장,폐업,"서울특별시 강남구 봉은사로 129-1 (논현동,거평타운)",강남구,사립,37.506109056511114,127.02529534978213,2009-08-12,2021-01-12
G5스크린골프(367),골프연습장,폐업,"서울특별시 강남구 테헤란로4길 13 (역삼동,예성아이라이프(B1))",강남구,사립,37.49758851093328,127.02735346336866,2008-06-12,2020-04-07
초이스 골프(576),골프연습장,폐업,"서울특별시 강남구 언주로30길 21, 지하2층 B201-1호 (도곡동, 아카데미스위트)",강남구,사립,37.488672579332196,127.04921217084927,2016-04-18,2022-10-27
바디턴 골프 아카데미(578),골프연습장,폐업,"서울특별시 강남구 개포로 210, 302,일부호 (개포동, 충의빌딩)",강남구,사립,37.47832461650218,127.04294072224998,2016-06-09,2021-12-30
주식회사 유투에스(481),골프연습장,폐업,"서울특별시 강남구 언주로30길 21, B201-2호 (도곡동, 아카데미스위트)",강남구,사립,37.488672579332196,127.04921217084927,2011-01-25,2021-08-18
F&G 피트니스&골프 재활센터,골프연습장,폐업,"서울특별시 강남구 테헤란로25길 7 (역삼동, 창성재단빌딩)",강남구,사립,37.50095248809802,127.03219032117843,2016-10-07,2021-02-05
라마다서울 골프연습장(485),골프연습장,폐업,"서울특별시 강남구 봉은사로 410  (삼성동,외 5필지 라마다서울호텔 지하2층)",강남구,사립,37.51029506219354,127.04249834756864,2011-02-25,2021-10-19
골프존파크 로데오점,골프연습장,폐업,"서울특별시 강남구 선릉로 823 (신사동, 한양타운빌딩)",강남구,사립,37.52560929029691,127.03640070642489,2012-08-14,2021-07-05
라운지 스크린 골프(518),골프연습장,폐업,"서울특별시 강남구 논현로98길 6, 지하1층 (역삼동)",강남구,사립,37.5035112654115,127.03338825434153,2012-09-06,2020-03-31
